reaction,DGdd_true,AR_smiles,AR_atom,AH_smiles,AH_atom,BR_smiles,BR_atom,BH_smiles,BH_atom,DE,DH,DG,AR_SOMO,AR_IE,AR_EA,AR_Eneg,AR_Soft,AR_Q,AR_Fuk0,AR_BO,AR_BV3,AR_BV4,AR_BV5,AH_HOMO,AH_LUMO,AH_CP,AH_Hard,AH_Soft,AH_Ephil,AH_Q,AH_FukP,AH_FukM,AH_FukD,AH_BO,AH_BOH,AH_BOX,AH_BV3,AH_BV4,AH_BV5,BR_SOMO,BR_IE,BR_EA,BR_Eneg,BR_Soft,BR_Q,BR_Fuk0,BR_BO,BR_BV3,BR_BV4,BR_BV5,BH_HOMO,BH_LUMO,BH_CP,BH_Hard,BH_Soft,BH_Ephil,BH_Q,BH_FukP,BH_FukM,BH_FukD,BH_BO,BH_BOH,BH_BOX,BH_BV3,BH_BV4,BH_BV5
N1-B1e-H1,13.8,CC(=O)[N]c1c(F)c(F)c(C(F)(F)F)c(F)c1F,3,CC(=O)Nc1c(F)c(F)c(C(F)(F)F)c(F)c1F,3,CC[CH]SC,2,CCCSC,2,-1.8894912815634806,-6.799999999999997,-7.5,-11.8813,9.041,4.2828,6.6619,0.21016350720860827,-0.15208642,-0.128,1.3291397108776346,0.5695023837902264,0.39043976165352867,0.2429894200750528,-12.0499,-8.6344,-10.34215,1.7077499999999999,0.5855658029571074,31.316078648074956,-0.14672516,-0.024,-0.062,0.038,1.0511800493179824,0.922996123264104,1.1152720123449216,0.5933682210965435,0.4012747501706908,0.24871495695499984,-7.8749,6.2562,0.6165,3.43635,0.1773143961558239,-0.05496009,-0.093,1.0767262140425176,0.5448543653158522,0.325038017503569,0.17526252719876384,-9.5761,-5.3497,-7.4629,2.1132,0.47321597577134206,13.177852642911226,0.00022262,0.034,0.074,-0.039999999999999994,0.9879609070436691,0.9770870236939149,0.9988347903934235,0.5722213945172825,0.34042734777481226,0.18415731134306706
N1-B1e-H2,20.3,CC(=O)[N]c1c(F)c(F)c(C(F)(F)F)c(F)c1F,3,CC(=O)Nc1c(F)c(F)c(C(F)(F)F)c(F)c1F,3,C[CH]CSC,1,CCCSC,1,3.7475117477597775,-3.700000000000003,-4.599999999999994,-11.8813,9.041,4.2828,6.6619,0.21016350720860827,-0.15208642,-0.128,1.3291397108776346,0.5695023837902264,0.39043976165352867,0.2429894200750528,-12.0499,-8.6344,-10.34215,1.7077499999999999,0.5855658029571074,31.316078648074956,-0.14672516,-0.024,-0.062,0.038,1.0511800493179824,0.922996123264104,1.1152720123449216,0.5933682210965435,0.4012747501706908,0.24871495695499984,-8.5618,6.7353,1.0867,3.9109999999999996,0.17703501752646672,-0.04831298,-0.14,1.0916696913021309,0.5032963349225268,0.27278334678170196,0.16431403929235913,-9.5761,-5.3497,-7.4629,2.1132,0.47321597577134206,13.177852642911226,-0.05231637,0.014,0.017,-0.003000000000000001,0.995653492748656,0.9771771281621644,1.0141298573351474,0.5338665822407628,0.2872299981379182,0.1710092712308032
N1-B1e-H3,21.9,CC(=O)[N]c1c(F)c(F)c(C(F)(F)F)c(F)c1F,3,CC(=O)Nc1c(F)c(F)c(C(F)(F)F)c(F)c1F,3,[CH2]CCSC,0,CCCSC,0,13.335417761662058,0.29999999999999716,-0.5,-11.8813,9.041,4.2828,6.6619,0.21016350720860827,-0.15208642,-0.128,1.3291397108776346,0.5695023837902264,0.39043976165352867,0.2429894200750528,-12.0499,-8.6344,-10.34215,1.7077499999999999,0.5855658029571074,31.316078648074956,-0.14672516,-0.024,-0.062,0.038,1.0511800493179824,0.922996123264104,1.1152720123449216,0.5933682210965435,0.4012747501706908,0.24871495695499984,-8.7262,7.1841,0.4093,3.7967,0.14760583338253527,-0.10780061,-0.147,1.0207183048230406,0.37146156138259834,0.20985661970082553,0.13361688373119737,-9.5761,-5.3497,-7.4629,2.1132,0.47321597577134206,13.177852642911226,-0.10381537,0.021,0.018,0.0030000000000000027,0.9939271529660725,0.9870859772135345,1.0144506802236863,0.40514191001191896,0.22499767239774068,0.14092113146857557
N1-B1f-H1,16.2,CC(=O)[N]c1c(F)c(F)c(C(F)(F)F)c(F)c1F,3,CC(=O)Nc1c(F)c(F)c(C(F)(F)F)c(F)c1F,3,CC[CH]OC,2,CCCOC,2,1.9969062220682758,-5.700000000000003,-6.599999999999994,-11.8813,9.041,4.2828,6.6619,0.21016350720860827,-0.15208642,-0.128,1.3291397108776346,0.5695023837902264,0.39043976165352867,0.2429894200750528,-12.0499,-8.6344,-10.34215,1.7077499999999999,0.5855658029571074,31.316078648074956,-0.14672516,-0.024,-0.062,0.038,1.0511800493179824,0.922996123264104,1.1152720123449216,0.5933682210965435,0.4012747501706908,0.24871495695499984,-7.3647,6.0507,0.0948,3.07275,0.1679007370842358,0.02365176,-0.202,1.0256871972395496,0.5056708134684148,0.29607100738625786,0.15622733436347008,-10.7697,0.857,-4.9563500000000005,5.81335,0.17201785545339607,2.112844170959946,0.08764625,-0.025,0.038,-0.063,0.9799635460192975,0.9675006441307292,0.9924264479078657,0.5424240166865316,0.31232155049345167,0.16512014758285767
N1-B1f-H2,19.1,CC(=O)[N]c1c(F)c(F)c(C(F)(F)F)c(F)c1F,3,CC(=O)Nc1c(F)c(F)c(C(F)(F)F)c(F)c1F,3,C[CH]COC,1,CCCOC,1,8.432658188021401,-1.5,-3.0,-11.8813,9.041,4.2828,6.6619,0.21016350720860827,-0.15208642,-0.128,1.3291397108776346,0.5695023837902264,0.39043976165352867,0.2429894200750528,-12.0499,-8.6344,-10.34215,1.7077499999999999,0.5855658029571074,31.316078648074956,-0.14672516,-0.024,-0.062,0.038,1.0511800493179824,0.922996123264104,1.1152720123449216,0.5933682210965435,0.4012747501706908,0.24871495695499984,-8.0058,6.673,0.1191,3.3960500000000002,0.15258090602542,-0.08128553,-0.225,1.037467067395355,0.48922638557806913,0.25571426354664517,0.15316254611964303,-10.7697,0.857,-4.9563500000000005,5.81335,0.17201785545339607,2.112844170959946,-0.06044262,-0.018,0.011,-0.028999999999999998,0.994044316943004,0.9769181579969157,1.0111704758890925,0.5196476460071514,0.2701260008689715,0.16069936299706727
N1-B1f-H3,22.2,CC(=O)[N]c1c(F)c(F)c(C(F)(F)F)c(F)c1F,3,CC(=O)Nc1c(F)c(F)c(C(F)(F)F)c(F)c1F,3,[CH2]CCOC,0,CCCOC,0,13.538575546756848,0.29999999999999716,-0.4000000000000057,-11.8813,9.041,4.2828,6.6619,0.21016350720860827,-0.15208642,-0.128,1.3291397108776346,0.5695023837902264,0.39043976165352867,0.2429894200750528,-12.0499,-8.6344,-10.34215,1.7077499999999999,0.5855658029571074,31.316078648074956,-0.14672516,-0.024,-0.062,0.038,1.0511800493179824,0.922996123264104,1.1152720123449216,0.5933682210965435,0.4012747501706908,0.24871495695499984,-8.5885,7.5204,0.4546,3.9875000000000003,0.14152679102154037,-0.11272315,-0.21,1.0229572462682321,0.3690032777115614,0.2063031469182546,0.12621803159786824,-10.7697,0.857,-4.9563500000000005,5.81335,0.17201785545339607,2.112844170959946,-0.10656278,-0.003,0.027,-0.03,0.9954598319981325,0.9873915722922545,1.0196646111157666,0.40588684445768775,0.2225265346657563,0.13452153826747817
N1-B1h-H1,16.0,CC(=O)[N]c1c(F)c(F)c(C(F)(F)F)c(F)c1F,3,CC(=O)Nc1c(F)c(F)c(C(F)(F)F)c(F)c1F,3,CC[CH]O,2,CCCO,2,2.2325006913646406,-6.0,-6.599999999999994,-11.8813,9.041,4.2828,6.6619,0.21016350720860827,-0.15208642,-0.128,1.3291397108776346,0.5695023837902264,0.39043976165352867,0.2429894200750528,-12.0499,-8.6344,-10.34215,1.7077499999999999,0.5855658029571074,31.316078648074956,-0.14672516,-0.024,-0.062,0.038,1.0511800493179824,0.922996123264104,1.1152720123449216,0.5933682210965435,0.4012747501706908,0.24871495695499984,-7.4837,6.3396,-0.1326,3.1035,0.1545069682642687,0.02050269,-0.215,1.030911188871836,0.4489813021454112,0.23491713735956798,0.12333062659644918,-11.1167,1.3307,-4.893,6.2237,0.16067612513456625,1.923409627713418,0.07963455,-0.029,0.019,-0.048,0.9851969615898026,0.9716242080564982,0.998769715123107,0.48490576579261024,0.2512724225684315,0.13207562044716345
N1-B1h-H2,18.3,CC(=O)[N]c1c(F)c(F)c(C(F)(F)F)c(F)c1F,3,CC(=O)Nc1c(F)c(F)c(C(F)(F)F)c(F)c1F,3,C[CH]CO,1,CCCO,1,8.396471844831584,-2.0999999999999943,-3.4000000000000057,-11.8813,9.041,4.2828,6.6619,0.21016350720860827,-0.15208642,-0.128,1.3291397108776346,0.5695023837902264,0.39043976165352867,0.2429894200750528,-12.0499,-8.6344,-10.34215,1.7077499999999999,0.5855658029571074,31.316078648074956,-0.14672516,-0.024,-0.062,0.038,1.0511800493179824,0.922996123264104,1.1152720123449216,0.5933682210965435,0.4012747501706908,0.24871495695499984,-8.1934,6.9076,0.1953,3.55145,0.14898023032343607,-0.09087692,-0.225,1.0374805222546886,0.4973182359952324,0.24303271057041773,0.12438507142631894,-11.1167,1.3307,-4.893,6.2237,0.16067612513456625,1.923409627713418,-0.06671195,-0.016,0.001,-0.017,0.9931660734637721,0.9775206373824388,1.0088115095451053,0.5256723033373063,0.2585694556514183,0.13234563716060674
N1-B1h-H3,21.6,CC(=O)[N]c1c(F)c(F)c(C(F)(F)F)c(F)c1F,3,CC(=O)Nc1c(F)c(F)c(C(F)(F)F)c(F)c1F,3,[CH2]CCO,0,CCCO,0,13.118020905078023,-0.4000000000000057,-1.0,-11.8813,9.041,4.2828,6.6619,0.21016350720860827,-0.15208642,-0.128,1.3291397108776346,0.5695023837902264,0.39043976165352867,0.2429894200750528,-12.0499,-8.6344,-10.34215,1.7077499999999999,0.5855658029571074,31.316078648074956,-0.14672516,-0.024,-0.062,0.038,1.0511800493179824,0.922996123264104,1.1152720123449216,0.5933682210965435,0.4012747501706908,0.24871495695499984,-8.5739,7.2849,0.0677,3.6763000000000003,0.13855788948622735,-0.11697167,-0.211,1.025161160538414,0.3697947705601907,0.20763375954316926,0.12108574311753019,-11.1167,1.3307,-4.893,6.2237,0.16067612513456625,1.923409627713418,-0.10705045,-0.013,0.026,-0.039,0.99541787974129,0.9874487318589925,1.0193253233881827,0.40610101311084623,0.22359723170504625,0.12949765065750055
N1-B1j-H1,22.3,CC(=O)[N]c1c(F)c(F)c(C(F)(F)F)c(F)c1F,3,CC(=O)Nc1c(F)c(F)c(C(F)(F)F)c(F)c1F,3,CC[CH]Cl,2,CCCCl,2,3.0860729936292572,-2.200000000000003,-3.4000000000000057,-11.8813,9.041,4.2828,6.6619,0.21016350720860827,-0.15208642,-0.128,1.3291397108776346,0.5695023837902264,0.39043976165352867,0.2429894200750528,-12.0499,-8.6344,-10.34215,1.7077499999999999,0.5855658029571074,31.316078648074956,-0.14672516,-0.024,-0.062,0.038,1.0511800493179824,0.922996123264104,1.1152720123449216,0.5933682210965435,0.4012747501706908,0.24871495695499984,-8.4615,7.2669,0.8357,4.0512999999999995,0.15549197661400674,-0.00644593,-0.17,1.029033601695679,0.48401184445768775,0.25586555769350133,0.13404457443789222,-11.1407,-4.2091,-7.674900000000001,3.4658,0.28853367187950835,8.497906689653183,0.03159340,-0.042,0.044,-0.086,0.9797342028437723,0.9794750261422485,0.9799933795452962,0.5160719606674613,0.27285317484948174,0.14283884141149758
N1-B1j-H2,20.5,CC(=O)[N]c1c(F)c(F)c(C(F)(F)F)c(F)c1F,3,CC(=O)Nc1c(F)c(F)c(C(F)(F)F)c(F)c1F,3,C[CH]CCl,1,CCCCl,1,3.5926493774229282,-2.4000000000000057,-3.799999999999997,-11.8813,9.041,4.2828,6.6619,0.21016350720860827,-0.15208642,-0.128,1.3291397108776346,0.5695023837902264,0.39043976165352867,0.2429894200750528,-12.0499,-8.6344,-10.34215,1.7077499999999999,0.5855658029571074,31.316078648074956,-0.14672516,-0.024,-0.062,0.038,1.0511800493179824,0.922996123264104,1.1152720123449216,0.5933682210965435,0.4012747501706908,0.24871495695499984,-9.1192,7.5997,1.9471,4.7734000000000005,0.1769097406503202,-0.03889039,-0.154,1.0930131760597497,0.5027935041716329,0.2592754950034138,0.13644319006023148,-11.1407,-4.2091,-7.674900000000001,3.4658,0.28853367187950835,8.497906689653183,-0.05901185,0.033,0.016,0.017,0.9954444097114705,0.9766237820403232,1.0142650373826179,0.5301139749702026,0.2735165414933896,0.14333354356532432
N1-B1j-H3,22.6,CC(=O)[N]c1c(F)c(F)c(C(F)(F)F)c(F)c1F,3,CC(=O)Nc1c(F)c(F)c(C(F)(F)F)c(F)c1F,3,[CH2]CCCl,0,CCCCl,0,13.614118677047399,0.5999999999999943,-0.29999999999999716,-11.8813,9.041,4.2828,6.6619,0.21016350720860827,-0.15208642,-0.128,1.3291397108776346,0.5695023837902264,0.39043976165352867,0.2429894200750528,-12.0499,-8.6344,-10.34215,1.7077499999999999,0.5855658029571074,31.316078648074956,-0.14672516,-0.024,-0.062,0.038,1.0511800493179824,0.922996123264104,1.1152720123449216,0.5933682210965435,0.4012747501706908,0.24871495695499984,-8.9811,7.6793,0.7022,4.1907499999999995,0.14332602370612435,-0.11055439,-0.179,1.0194780669095145,0.371349821215733,0.2087859226615356,0.12532520261108132,-11.1407,-4.2091,-7.674900000000001,3.4658,0.28853367187950835,8.497906689653183,-0.10940430,0.028,0.025,0.002999999999999999,0.9933673029107439,0.9867727904020134,1.0131508404369358,0.40619412991656734,0.2244274098442058,0.13350059916117435
N1-B1k-H1,25.9,CC(=O)[N]c1c(F)c(F)c(C(F)(F)F)c(F)c1F,3,CC(=O)Nc1c(F)c(F)c(C(F)(F)F)c(F)c1F,3,CC[CH]C(F)(F)F,2,CCCC(F)(F)F,2,7.039499260928479,0.9000000000000057,-0.5,-11.8813,9.041,4.2828,6.6619,0.21016350720860827,-0.15208642,-0.128,1.3291397108776346,0.5695023837902264,0.39043976165352867,0.2429894200750528,-12.0499,-8.6344,-10.34215,1.7077499999999999,0.5855658029571074,31.316078648074956,-0.14672516,-0.024,-0.062,0.038,1.0511800493179824,0.922996123264104,1.1152720123449216,0.5933682210965435,0.4012747501706908,0.24871495695499984,-9.9507,8.1982,1.0974,4.6478,0.14082920234339794,-0.09579895,-0.213,1.0245831570976904,0.5593340286054828,0.32112376637080253,0.16755423985367854,-12.3762,0.0886,-6.143800000000001,6.2324,0.16045183235992555,3.0282297702329766,-0.09013206,-0.03,0.008,-0.038,0.974010282683194,0.9692901834828112,0.9787303818835769,0.5852484356376639,0.3357023151883806,0.17516595187789727
N1-B1k-H2,21.5,CC(=O)[N]c1c(F)c(F)c(C(F)(F)F)c(F)c1F,3,CC(=O)Nc1c(F)c(F)c(C(F)(F)F)c(F)c1F,3,C[CH]CC(F)(F)F,1,CCCC(F)(F)F,1,5.661443295103996,-1.7000000000000028,-3.200000000000003,-11.8813,9.041,4.2828,6.6619,0.21016350720860827,-0.15208642,-0.128,1.3291397108776346,0.5695023837902264,0.39043976165352867,0.2429894200750528,-12.0499,-8.6344,-10.34215,1.7077499999999999,0.5855658029571074,31.316078648074956,-0.14672516,-0.024,-0.062,0.038,1.0511800493179824,0.922996123264104,1.1152720123449216,0.5933682210965435,0.4012747501706908,0.24871495695499984,-8.902,7.3524,0.836,4.0942,0.15345896507273954,-0.06659741,-0.226,1.0410792705101486,0.5319018176400476,0.30022189808205574,0.16713640377156191,-12.3762,0.0886,-6.143800000000001,6.2324,0.16045183235992555,3.0282297702329766,-0.05433992,-0.041,0.002,-0.043000000000000003,0.9940518808710684,0.9770931801292102,1.0110105816129267,0.5551065256257449,0.31078533300229655,0.1752822364479203
N1-B1k-H3,22.9,CC(=O)[N]c1c(F)c(F)c(C(F)(F)F)c(F)c1F,3,CC(=O)Nc1c(F)c(F)c(C(F)(F)F)c(F)c1F,3,[CH2]CCC(F)(F)F,0,CCCC(F)(F)F,0,14.37102179772786,1.2000000000000028,0.09999999999999432,-11.8813,9.041,4.2828,6.6619,0.21016350720860827,-0.15208642,-0.128,1.3291397108776346,0.5695023837902264,0.39043976165352867,0.2429894200750528,-12.0499,-8.6344,-10.34215,1.7077499999999999,0.5855658029571074,31.316078648074956,-0.14672516,-0.024,-0.062,0.038,1.0511800493179824,0.922996123264104,1.1152720123449216,0.5933682210965435,0.4012747501706908,0.24871495695499984,-9.1963,7.9228,0.7646,4.3437,0.13969992456204075,-0.10840154,-0.225,1.0197951943690582,0.3707631853396901,0.21508208677301222,0.14143357194664313,-12.3762,0.0886,-6.143800000000001,6.2324,0.16045183235992555,3.0282297702329766,-0.11060237,0.017,0.021,-0.004,0.9948518245020637,0.9866075747481163,1.0195845737639058,0.40687388259833135,0.2302696915151139,0.14893885402541704
N1-B1l-H1,20.7,CC(=O)[N]c1c(F)c(F)c(C(F)(F)F)c(F)c1F,3,CC(=O)Nc1c(F)c(F)c(C(F)(F)F)c(F)c1F,3,CC[CH]C(C)=O,2,CCCC(C)=O,2,-4.436563314369199,-9.400000000000006,-10.099999999999994,-11.8813,9.041,4.2828,6.6619,0.21016350720860827,-0.15208642,-0.128,1.3291397108776346,0.5695023837902264,0.39043976165352867,0.2429894200750528,-12.0499,-8.6344,-10.34215,1.7077499999999999,0.5855658029571074,31.316078648074956,-0.14672516,-0.024,-0.062,0.038,1.0511800493179824,0.922996123264104,1.1152720123449216,0.5933682210965435,0.4012747501706908,0.24871495695499984,-9.7644,8.2961,2.2176,5.25685,0.16451427161306245,-0.04504729,-0.135,1.0933593626460938,0.5523875148986889,0.33375876730184345,0.17696540632588062,-10.704,-6.6598,-8.6819,2.0221000000000005,0.4945353840067256,18.63789812818357,-0.08726783,0.031,-0.014,0.045,0.9750693494499327,0.9500310875658267,1.0001076113340386,0.5769144815256257,0.34749937930606417,0.18524526189650278
N1-B1l-H2,20.6,CC(=O)[N]c1c(F)c(F)c(C(F)(F)F)c(F)c1F,3,CC(=O)Nc1c(F)c(F)c(C(F)(F)F)c(F)c1F,3,C[CH]CC(C)=O,1,CCCC(C)=O,1,8.524896023243025,-2.0,-3.0,-11.8813,9.041,4.2828,6.6619,0.21016350720860827,-0.15208642,-0.128,1.3291397108776346,0.5695023837902264,0.39043976165352867,0.2429894200750528,-12.0499,-8.6344,-10.34215,1.7077499999999999,0.5855658029571074,31.316078648074956,-0.14672516,-0.024,-0.062,0.038,1.0511800493179824,0.922996123264104,1.1152720123449216,0.5933682210965435,0.4012747501706908,0.24871495695499984,-8.0421,6.761,0.2381,3.49955,0.15330604485734872,-0.06731126,-0.177,1.0404738745250224,0.5154667014302742,0.2835407485568866,0.16882351549935354,-10.704,-6.6598,-8.6819,2.0221000000000005,0.4945353840067256,18.63789812818357,-0.05057074,0.014,0.005,0.009000000000000001,0.9954753952867064,0.977113456210728,1.0138373343626845,0.5472660905840286,0.29830162621811185,0.17620462930844186
N1-B1l-H3,21.8,CC(=O)[N]c1c(F)c(F)c(C(F)(F)F)c(F)c1F,3,CC(=O)Nc1c(F)c(F)c(C(F)(F)F)c(F)c1F,3,[CH2]CCC(C)=O,0,CCCC(C)=O,0,13.327525899491786,0.5999999999999943,-0.5,-11.8813,9.041,4.2828,6.6619,0.21016350720860827,-0.15208642,-0.128,1.3291397108776346,0.5695023837902264,0.39043976165352867,0.2429894200750528,-12.0499,-8.6344,-10.34215,1.7077499999999999,0.5855658029571074,31.316078648074956,-0.14672516,-0.024,-0.062,0.038,1.0511800493179824,0.922996123264104,1.1152720123449216,0.5933682210965435,0.4012747501706908,0.24871495695499984,-8.4803,7.1212,0.4851,3.80315,0.15069091785838068,-0.11369771,-0.152,1.0227860766281955,0.3698971990464839,0.21250232760225932,0.1372256472517423,-10.704,-6.6598,-8.6819,2.0221000000000005,0.4945353840067256,18.63789812818357,-0.10461292,0.018,0.014,0.003999999999999998,0.9955706167702139,0.9875285397288592,1.0196968478942778,0.4054678188319428,0.2277869157718329,0.14478217337832297
N1-B1m-H1,20.8,CC(=O)[N]c1c(F)c(F)c(C(F)(F)F)c(F)c1F,3,CC(=O)Nc1c(F)c(F)c(C(F)(F)F)c(F)c1F,3,CC[CH]C(C)(C)C,2,CCCC(C)(C)C,2,7.884011779780816,-2.0999999999999943,-3.4000000000000057,-11.8813,9.041,4.2828,6.6619,0.21016350720860827,-0.15208642,-0.128,1.3291397108776346,0.5695023837902264,0.39043976165352867,0.2429894200750528,-12.0499,-8.6344,-10.34215,1.7077499999999999,0.5855658029571074,31.316078648074956,-0.14672516,-0.024,-0.062,0.038,1.0511800493179824,0.922996123264104,1.1152720123449216,0.5933682210965435,0.4012747501706908,0.24871495695499984,-7.7279,6.5688,0.4575,3.5131500000000004,0.16363130594145273,-0.08298829,-0.218,1.0275906242487058,0.644610399284863,0.43623921544286515,0.2357423291602283,-11.2585,1.6677,-4.7954,6.4631,0.15472451300459533,1.7790117095511442,-0.06630728,-0.039,0.003,-0.042,0.9859605107726671,0.9755230455408038,0.9963979760045304,0.6706644815256257,0.4494134442306499,0.2437028948945161
N1-B1m-H2,19.8,CC(=O)[N]c1c(F)c(F)c(C(F)(F)F)c(F)c1F,3,CC(=O)Nc1c(F)c(F)c(C(F)(F)F)c(F)c1F,3,C[CH]CC(C)(C)C,1,CCCC(C)(C)C,1,6.415224425029836,-3.299999999999997,-4.700000000000003,-11.8813,9.041,4.2828,6.6619,0.21016350720860827,-0.15208642,-0.128,1.3291397108776346,0.5695023837902264,0.39043976165352867,0.2429894200750528,-12.0499,-8.6344,-10.34215,1.7077499999999999,0.5855658029571074,31.316078648074956,-0.14672516,-0.024,-0.062,0.038,1.0511800493179824,0.922996123264104,1.1152720123449216,0.5933682210965435,0.4012747501706908,0.24871495695499984,-7.708,6.4387,0.1559,3.2973,0.15916470363532184,-0.07080424,-0.217,1.0449402423826848,0.5756480929678188,0.3566313388368196,0.22660709217621647,-11.2585,1.6677,-4.7954,6.4631,0.15472451300459533,1.7790117095511442,-0.05237917,-0.023,0.001,-0.024,0.9949095910415433,0.9765239114383215,1.013295270644765,0.5934613379022646,0.36627149152752775,0.2324942448992463
N1-B1m-H3,21.0,CC(=O)[N]c1c(F)c(F)c(C(F)(F)F)c(F)c1F,3,CC(=O)Nc1c(F)c(F)c(C(F)(F)F)c(F)c1F,3,[CH2]CCC(C)(C)C,0,CCCC(C)(C)C,0,13.0448386731186,0.5999999999999943,-0.5,-11.8813,9.041,4.2828,6.6619,0.21016350720860827,-0.15208642,-0.128,1.3291397108776346,0.5695023837902264,0.39043976165352867,0.2429894200750528,-12.0499,-8.6344,-10.34215,1.7077499999999999,0.5855658029571074,31.316078648074956,-0.14672516,-0.024,-0.062,0.038,1.0511800493179824,0.922996123264104,1.1152720123449216,0.5933682210965435,0.4012747501706908,0.24871495695499984,-8.2231,7.0812,0.2213,3.65125,0.1457747197481013,-0.11340194,-0.204,1.0234406860272622,0.3726813915375447,0.22820588417851156,0.16874270757781212,-11.2585,1.6677,-4.7954,6.4631,0.15472451300459533,1.7790117095511442,-0.10133652,0.006,0.02,-0.014,0.9954444087538327,0.9879178272741514,1.0180241531928762,0.40880140047675806,0.24233442989261994,0.17536895714420864
N1-B1n-H1,7.7,CC(=O)[N]c1c(F)c(F)c(C(F)(F)F)c(F)c1F,3,CC(=O)Nc1c(F)c(F)c(C(F)(F)F)c(F)c1F,3,CC[CH]N(C)C,2,CCCN(C)C,2,-1.4065944871660336,-8.400000000000006,-9.299999999999997,-11.8813,9.041,4.2828,6.6619,0.21016350720860827,-0.15208642,-0.128,1.3291397108776346,0.5695023837902264,0.39043976165352867,0.2429894200750528,-12.0499,-8.6344,-10.34215,1.7077499999999999,0.5855658029571074,31.316078648074956,-0.14672516,-0.024,-0.062,0.038,1.0511800493179824,0.922996123264104,1.1152720123449216,0.5933682210965435,0.4012747501706908,0.24871495695499984,-6.6045,5.4925,0.2606,2.87655,0.19113515166574285,-0.08082947,-0.183,1.0442998998411699,0.5694837604290822,0.36480898144125135,0.19426027246066033,-9.3794,0.9756,-4.2019,5.1775,0.1931434089811685,1.7050665002414291,0.01051269,-0.02,0.041,-0.061,0.9857498027570523,0.9682649099397317,1.0032346955743727,0.6136025029797377,0.3817655639004407,0.20321615527734854
N1-B1n-H2,19.5,CC(=O)[N]c1c(F)c(F)c(C(F)(F)F)c(F)c1F,3,CC(=O)Nc1c(F)c(F)c(C(F)(F)F)c(F)c1F,3,C[CH]CN(C)C,1,CCCN(C)C,1,7.165182356872103,-2.9000000000000057,-4.299999999999997,-11.8813,9.041,4.2828,6.6619,0.21016350720860827,-0.15208642,-0.128,1.3291397108776346,0.5695023837902264,0.39043976165352867,0.2429894200750528,-12.0499,-8.6344,-10.34215,1.7077499999999999,0.5855658029571074,31.316078648074956,-0.14672516,-0.024,-0.062,0.038,1.0511800493179824,0.922996123264104,1.1152720123449216,0.5933682210965435,0.4012747501706908,0.24871495695499984,-7.9058,6.6138,0.1733,3.3935500000000003,0.15526744817948918,-0.07690806,-0.211,1.0388726707706653,0.5380661501787842,0.3081822978089504,0.19007205701491595,-9.3794,0.9756,-4.2019,5.1775,0.1931434089811685,1.7050665002414291,-0.05859488,-0.014,0.006,-0.02,0.9940763451457844,0.9770079893003369,1.0111447009912318,0.5581421334922527,0.3186797839985103,0.1966549462331683
N1-B1n-H3,21.4,CC(=O)[N]c1c(F)c(F)c(C(F)(F)F)c(F)c1F,3,CC(=O)Nc1c(F)c(F)c(C(F)(F)F)c(F)c1F,3,[CH2]CCN(C)C,0,CCCN(C)C,0,12.926122250677345,0.5999999999999943,-0.4000000000000057,-11.8813,9.041,4.2828,6.6619,0.21016350720860827,-0.15208642,-0.128,1.3291397108776346,0.5695023837902264,0.39043976165352867,0.2429894200750528,-12.0499,-8.6344,-10.34215,1.7077499999999999,0.5855658029571074,31.316078648074956,-0.14672516,-0.024,-0.062,0.038,1.0511800493179824,0.922996123264104,1.1152720123449216,0.5933682210965435,0.4012747501706908,0.24871495695499984,-8.2803,6.9558,0.2874,3.6216,0.1499610101373643,-0.11618044,-0.191,1.0252480812897165,0.37107047079856975,0.21656399354478306,0.14651067452934313,-9.3794,0.9756,-4.2019,5.1775,0.1931434089811685,1.7050665002414291,-0.10284117,0.002,0.019,-0.017,0.9954464617739522,0.9876778679651407,1.018752243200387,0.4078329856972586,0.23228306746943084,0.15488907634574753
N1-B2a-H1,17.1,CC(=O)[N]c1c(F)c(F)c(C(F)(F)F)c(F)c1F,3,CC(=O)Nc1c(F)c(F)c(C(F)(F)F)c(F)c1F,3,C[C](C)C,1,CC(C)C,1,4.4933587326742686,-4.5,-6.200000000000003,-11.8813,9.041,4.2828,6.6619,0.21016350720860827,-0.15208642,-0.128,1.3291397108776346,0.5695023837902264,0.39043976165352867,0.2429894200750528,-12.0499,-8.6344,-10.34215,1.7077499999999999,0.5855658029571074,31.316078648074956,-0.14672516,-0.024,-0.062,0.038,1.0511800493179824,0.922996123264104,1.1152720123449216,0.5933682210965435,0.4012747501706908,0.24871495695499984,-7.4642,6.26,0.1387,3.19935,0.16336399130903567,-0.03525179,-0.238,1.0571971074100783,0.6037414332538736,0.27724846378250884,0.14193615780013244,-11.4578,2.6863,-4.38575,7.072050000000001,0.1414017152028054,1.3599170723128369,-0.00428418,-0.049,-0.018,-0.031000000000000003,0.9995690031484771,0.970369632638681,1.0093021266517423,0.6279797377830751,0.2909037303705543,0.1489329412506701
